# id	f435w	f555w	f814w	f435w_err	f555w_err	f814w_err	ra	dec
11638	24.559	23.964	23.26	0.06	0.018	0.009	76.85969762	-67.47476657
10794	99	26.193	24.616	99	0.043	0.022	76.85419716	-67.47507869
12173	99	24.451	26.542	99	99	99	76.86361895	-67.47453931
24962	23.773	23.28	22.322	0.014	0.052	0.005	76.92421691	-67.47106239
6153	99	26.212	25.104	99	99	0.182	76.81769439	-67.4771569
25958	99	26.433	24.942	99	99	0.178	76.92746246	-67.47087242
10638	24.825	24.083	23.132	0.062	0.016	0.039	76.85304292	-67.47513927
5112	26.278	25.443	24.719	99	0.089	0.033	76.80843638	-67.47767884
33810	24.16	23.572	22.718	0.04	0.025	0.018	76.9536227	-67.46936145
35869	25.148	24.7	23.677	0.046	0.032	0.062	76.96147386	-67.46890738
13065	21.705	21.312	20.749	0.011	0.012	0.032	76.86952587	-67.47419404
3334	99	26.376	24.7	99	99	0.013	76.7917737	-67.47862277
15971	99	25.497	24.086	99	0.001	0.021	76.88684113	-67.47320135
34360	26.212	25.246	24.145	99	0.03	0.015	76.95567243	-67.46923995
14270	26.132	25.193	24.013	99	0.11	0.032	76.87712304	-67.47375677
24806	99	25.916	24.687	99	99	99	76.92364375	-67.47108515
14920	23.475	22.999	22.339	0.024	0.009	0.015	76.88096804	-67.47353522
12230	22.68	22.178	21.502	0.009	0.014	0.009	76.86398685	-67.47450671
20597	23.791	23.188	22.344	0.022	0.011	0.009	76.90844453	-67.47195504
26432	99	25.876	24.87	99	99	0.065	76.92900135	-67.47077234
2518	24.358	23.751	22.974	0.011	0.016	0.001	76.78439352	-67.47902833
11230	23.16	22.663	22.018	0.004	0.02	0.007	76.85695719	-67.47489969
2771	26.364	25.783	24.497	99	0.126	0.027	76.78672712	-67.47889542
9751	99	26.014	24.824	99	0.034	0.034	76.84630496	-67.47550643
20531	25.923	25.202	24.077	99	0.114	0.007	76.90809525	-67.47196165
3907	23.564	23.089	22.409	0.007	0.018	0.014	76.79716901	-67.47829414
3947	21.594	20.857	19.87	0.003	0.013	0.005	76.79758835	-67.47826968
18453	99	25.275	24.062	99	0.133	0.028	76.89906913	-67.4724768
11155	22.918	22.487	21.807	0.009	0.026	0.01	76.85643028	-67.47491388
29240	26.218	25.767	24.321	99	0.101	0.014	76.93791312	-67.47023746
22923	22.119	21.761	21.28	0.009	0.003	0.006	76.91693143	-67.47144456
2895	99	26.001	24.896	99	0.108	0.057	76.78772459	-67.47882165
35526	24.081	23.433	99	0.033	0.034	99	76.95989422	-67.46896409
19968	26.045	25.42	24.205	0.053	99	0.025	76.90568565	-67.47208184
6177	26.628	25.496	24.1	0.166	0.027	0.039	76.81776405	-67.47710667
12783	22.889	22.491	21.9	0.003	0.02	0.054	76.86752121	-67.47426845
20365	25.932	25.013	24.024	0.031	0.062	0.028	76.90736468	-67.47198205
4758	24.247	23.675	22.925	0.032	0.015	0.006	76.80508748	-67.47782326
28501	26.492	25.946	24.824	99	99	0.056	76.93549297	-67.47036072
25587	99	26.211	24.797	99	0.046	0.075	76.92605136	-67.47090384
36621	25.359	24.526	23.743	0.003	0.124	0.012	76.96453244	-67.46867983
7291	25.127	24.541	23.615	0.042	0.023	0.029	76.82720129	-67.47655639
30694	25.103	24.414	23.569	0.149	0.018	0.024	76.94256139	-67.46993893
16000	25.233	24.788	23.597	99	0.006	99	76.8867888	-67.47314317
11353	22.213	21.861	21.365	0.027	0.012	0.008	76.85768128	-67.47480883
14286	22.878	22.436	21.85	0.023	0.021	0.001	76.87695224	-67.47370371
19786	99	26.017	24.89	99	99	99	76.90484733	-67.47210364
10916	25.257	24.667	23.66	99	0.032	0.009	76.85468814	-67.47497591
31258	23.92	23.395	22.685	0.038	0.04	0.024	76.9444013	-67.46982489
24088	26.354	25.684	24.399	0.104	99	0.003	76.92093955	-67.47117571
24149	99	25.637	24.27	99	0.107	0.019	76.92117976	-67.47116122
4181	99	26.801	25.547	99	99	0.034	76.79956629	-67.47811139
2516	99	26.298	25.647	99	99	99	76.78418835	-67.47898347
19555	99	25.481	24.036	99	0.052	0.013	76.9037943	-67.47215989
4720	21.532	21.259	20.805	0.004	0.013	0.009	76.80448519	-67.47782956
17109	25	24.363	23.575	99	99	99	76.89252765	-67.47280332
6438	23.998	23.454	22.724	0.032	0.016	0.001	76.81997828	-67.47694491
8649	24.343	23.782	22.982	0.028	0.033	0.011	76.83756526	-67.47594326
25892	25.257	24.507	23.508	0.012	0.029	0.043	76.92695719	-67.47082031
33905	25.357	24.554	23.612	0.006	0.059	0.012	76.95370339	-67.46927726
29778	99	24.89	23.89	99	0.094	0.048	76.93949961	-67.47009604
9558	22.618	22.236	21.666	0.005	0.009	0.02	76.84461585	-67.47553763
16260	25.066	24.378	23.454	0.03	0.033	0.048	76.88816417	-67.4730462
37269	24.992	24.443	23.553	0.221	0.02	0.008	76.96736688	-67.46848475
8155	99	25.908	24.444	99	0.108	0.033	76.83357174	-67.47616541
8341	24.496	23.853	23.08	0.126	0.004	0.006	76.83486371	-67.47609157
21013	24.008	24.981	99	99	99	99	76.90988264	-67.47179754
21224	25.098	24.544	23.561	0.067	0.115	0.017	76.91065418	-67.47175052
8481	25.726	25.125	24.097	0.074	0.057	0.052	76.83612522	-67.47601556
8761	99	25.626	24.407	99	0.04	0.003	76.83848597	-67.47587632
12956	25.54	24.535	23.647	0.193	0.12	0.033	76.86850507	-67.4741589
19836	24.435	99	22.251	99	99	99	76.90491521	-67.4720716
28313	26.161	25.582	24.218	99	0.047	0.061	76.93469778	-67.47035772
17070	25.16	24.341	23.469	99	0.045	0.031	76.8922671	-67.47279702
9477	22.85	22.369	21.692	0.007	0.013	0.016	76.84398069	-67.47555718
25164	24.204	23.627	22.902	0.025	0.02	99	76.92457779	-67.47093806
11232	99	26.744	25.368	99	99	0.078	76.85667464	-67.47483164
3895	23.49	23.029	22.385	0.023	0.013	0.01	76.79679955	-67.47824038
15493	99	26.07	24.803	99	0.049	0.106	76.88377224	-67.47328024
5852	21.401	21.058	20.499	0.015	0.027	0.011	76.81449361	-67.47723316
24910	25.927	99	24.919	99	99	99	76.92368846	-67.47098447
10679	26.659	25.649	24.518	99	0.02	0.035	76.85295705	-67.47503574
25119	24.578	24.038	23.184	0.039	0.071	0.014	76.92438654	-67.47093972
18380	99	25.402	24.302	99	99	99	76.89843335	-67.47243154
19506	24.227	23.565	22.853	0.012	0.028	0.015	76.90342433	-67.47214254
12806	22.02	21.696	21.266	0.015	0.019	0.019	76.8674226	-67.47420536
25844	24.885	24.265	23.403	0.009	0.035	0.053	76.92666049	-67.47079958
33236	25.582	24.815	23.853	0.159	0.03	0.024	76.95114299	-67.46938695
9362	22.059	21.701	21.143	0.023	0.014	0.013	76.84297934	-67.47559139
31277	24.488	23.871	22.484	0.051	0.029	0.539	76.94430177	-67.46977846
31334	22.754	22.24	21.534	0.026	0.011	0.003	76.94446923	-67.46976724
9124	99	26.207	24.564	99	99	0.033	76.84119867	-67.47568806
13172	99	26.36	25.53	99	99	99	76.86973035	-67.474058
7277	21.813	21.52	21.082	0.007	0.013	0.004	76.82685988	-67.47650477
25031	25.211	24.471	23.131	0.096	0.02	0.024	76.92400901	-67.47094088
9548	99	26.67	25.673	99	99	99	76.84436887	-67.47550423
3964	25.464	24.731	23.736	0.036	0.024	0.045	76.79745317	-67.47816937
20318	22.224	21.873	21.367	0.014	0.01	0.012	76.90683784	-67.47192367
12441	26.54	26.476	24.713	99	0.001	0.068	76.86495839	-67.47432304
32767	24.526	23.946	23.106	0.016	0.004	0.013	76.94945345	-67.46946692
6257	26.647	26.481	24.9	99	99	0.168	76.8180895	-67.47699286
3554	22.639	22.262	21.687	0.019	0.01	0.003	76.79333205	-67.47839884
34735	25.69	24.729	23.787	0.1	0.103	0.018	76.95653669	-67.46905397
19888	25.806	25.031	99	99	1.013	99	76.90498908	-67.47202297
7982	26.009	25.118	24.203	0.149	0.043	99	76.83199391	-67.47619614
18160	26.905	25.996	99	99	0.06	99	76.89724666	-67.4724645
4930	22.664	22.265	21.677	0.009	0.015	0.022	76.80621335	-67.47766135
3378	25.891	25.057	24.082	0.029	0.058	0.042	76.79165567	-67.4784849
12645	24.555	23.963	23.091	0.019	0.066	0.001	76.86623276	-67.47423782
22173	24.035	23.475	22.744	0.028	0.005	0.009	76.91388027	-67.47150545
10197	99	26.605	24.957	99	0.165	0.022	76.84937721	-67.47519997
35481	23.637	23.13	22.486	0.032	0.015	0.016	76.95933403	-67.46888399
28663	25.376	24.738	23.792	0.091	0.036	0.009	76.93560929	-67.47025324
35558	25.895	25.149	24.014	99	0.081	0.018	76.95962368	-67.46886681
8529	24.747	24.137	23.245	0.027	0.052	0.006	76.83628135	-67.47594516
19605	24.349	23.765	22.967	0.063	0.001	0.012	76.90368837	-67.47208578
6729	99	26.767	25.699	99	99	0.13	76.82238521	-67.47673212
4852	99	25.614	24.243	99	0.018	99	76.80551956	-67.47769075
12394	99	26.082	24.647	99	0.125	0.037	76.86458678	-67.47432449
2688	22.74	22.285	21.581	0.006	0.009	0.013	76.78547354	-67.47882702
20373	24.709	23.972	22.916	0.125	0.013	0.011	76.90701351	-67.4718911
14652	99	26.025	24.739	99	99	99	76.87879484	-67.47350944
24997	99	26.636	24.081	99	99	99	76.923803	-67.47092415
8304	25.477	24.731	23.849	0.025	0.018	0.01	76.83436856	-67.47604405
10733	23.923	23.388	22.658	0.027	0.014	0.018	76.85317145	-67.47497045
19875	25.674	24.703	23.806	0.043	0.045	0.01	76.90485003	-67.47201038
33925	99	26.474	25.148	99	99	0.001	76.95347779	-67.4692093
16465	24.223	23.656	22.868	0.015	0.03	0.019	76.88883314	-67.47292899
9941	99	26.302	24.716	99	0.061	0.039	76.84731474	-67.47530278
18268	25.2	24.533	23.115	0.039	0.103	0.003	76.89771868	-67.47241616
18147	99	25.66	24.794	99	99	99	76.89711752	-67.47244977
10948	25.176	24.482	23.613	0.024	0.05	99	76.85451596	-67.4748841
9828	22.951	22.495	21.897	0.027	0.01	0.011	76.84641766	-67.4753453
22439	26.307	25.462	24.496	99	0.111	0.027	76.91479214	-67.47142688
12291	22.737	22.227	21.416	0.019	0.017	0.012	76.86382337	-67.4743479
5624	23.234	22.833	22.138	0.032	0.013	0.002	76.81236515	-67.47728143
19925	99	24.892	25.546	99	1.063	99	76.90503754	-67.47198359
5247	99	26.066	24.572	99	99	0.06	76.80896004	-67.4774695
6464	20.694	20.388	19.909	0.007	0.011	0.015	76.81985024	-67.47684977
26114	25.656	24.827	23.958	99	0.009	0.048	76.92740635	-67.47069089
21966	23.242	22.76	22.105	0.018	0.018	0.019	76.91300711	-67.47151905
9374	24.039	23.424	22.611	0.107	0.014	0.01	76.84290334	-67.47553256
7419	19.898	18.924	17.797	0.007	0.007	0.017	76.82763172	-67.47640199
4019	25.124	24.613	23.611	0.03	0.066	0.02	76.79769343	-67.47810303
29611	25.897	25.105	24.094	0.086	0.049	0.1	76.93861808	-67.47004175
23946	99	26.412	25.202	99	99	0.071	76.91999882	-67.47111248
19939	25.472	23.66	99	99	99	99	76.90506176	-67.47196908
26719	25.657	24.605	23.932	0.007	0.458	0.002	76.92923817	-67.47057605
10657	25.28	24.564	23.757	0.012	0.014	0.029	76.85253107	-67.47497432
7754	21.782	21.495	21.05	0.012	0.012	0.004	76.83004435	-67.4762557
36115	99	26.614	25.674	99	99	0.111	76.96181548	-67.46869407
23218	24.191	23.637	22.859	0.037	0.023	99	76.91734245	-67.4712584
9188	99	26.383	25.028	99	99	99	76.84144669	-67.47560463
3849	24.276	23.774	22.939	0.062	0.012	0.046	76.79604467	-67.47818691
6967	25.261	24.599	23.624	0.028	0.041	0.007	76.82401414	-67.4765966
25676	23.883	23.27	22.38	0.041	0.079	0.024	76.92585528	-67.47076585
9087	23.226	22.756	22.127	0.026	0.004	0.014	76.84063877	-67.47564503
13987	99	26.676	25.831	99	99	99	76.87472454	-67.47368777
6848	24.659	23.943	23.216	0.036	0.036	0.03	76.82318678	-67.47662812
5182	25.398	24.692	23.671	0.081	99	0.064	76.80828261	-67.4774744
17770	23.211	22.862	22.118	0.11	0.03	0.006	76.89526159	-67.47250633
8277	26.107	25.689	24.466	99	0.071	0.058	76.83402092	-67.47600781
33831	25.177	24.209	23.247	0.046	99	0.004	76.95291618	-67.46918678
24763	99	26.342	25.558	99	99	0.113	76.92276316	-67.47092504
4969	24.445	23.767	22.95	0.055	0.074	99	76.8062993	-67.4775834
13963	24.441	23.664	22.896	99	0.003	99	76.87450676	-67.47369212
9797	24.329	23.721	22.941	0.008	0.036	0.01	76.84604302	-67.47531808
17700	24.713	23.959	23.118	0.03	0.012	0.059	76.89487918	-67.47252249
18930	25.248	24.434	23.562	0.074	99	0.02	76.9005421	-67.47219748
30839	25.03	24.215	23.433	0.021	0.024	0.002	76.94247365	-67.46978358
13188	99	26.007	24.737	99	99	99	76.86950265	-67.47397359
26796	25.273	24.339	23.519	0.006	0.011	0.025	76.9293462	-67.4705369
6755	24.318	23.719	22.919	0.047	0.029	0.03	76.82232334	-67.47666391
15406	25.964	25.083	99	99	99	99	76.88282477	-67.47320841
20054	26.241	25.5	99	99	99	99	76.90534802	-67.4719127
2805	26.181	25.45	24.332	99	99	0.011	76.78629527	-67.47870339
7872	99	26.536	25.587	99	99	0.17	76.83075289	-67.47617687
3071	99	26.336	25.286	99	99	0.065	76.78858718	-67.47857237
33336	24.932	24.267	23.37	0.032	0.022	0.015	76.95114078	-67.46927206
4103	99	26.005	24.878	99	0.125	0.027	76.79827382	-67.47802061
5321	25.206	24.42	23.472	0.12	0.036	0.005	76.80948104	-67.47738373
23039	25.459	24.793	23.733	0.057	0.034	0.005	76.91661683	-67.47125809
26031	24.923	24.196	23.344	0.045	0.033	0.037	76.9269355	-67.47066361
32622	25.523	24.823	23.805	0.039	0.014	0.02	76.94856579	-67.46941626
12094	20.052	19.223	18.207	0.004	0.01	0.01	76.86225705	-67.47437227
33764	24.652	24.004	23.222	0.038	0.032	0.011	76.95267119	-67.46917579
17656	99	26.833	26.231	99	99	99	76.89460335	-67.47251796
16514	25.369	24.652	23.737	0.038	0.056	99	76.88884883	-67.472848
5340	26.23	25.321	24.175	0.078	0.132	99	76.80963461	-67.477368
20368	26.031	25.28	24.205	0.017	99	0.115	76.90668775	-67.47182206
23350	25.435	24.726	23.723	0.062	0.003	0.011	76.91765631	-67.47119107
8092	24.271	26.376	22.333	99	99	99	76.83235651	-67.4760735
4222	24.368	23.809	22.97	0.015	0.019	0.017	76.79933026	-67.47795153
9692	23.243	22.75	22.069	0.027	0.032	0.008	76.84507844	-67.47534453
18680	23.997	23.386	22.695	0.022	0.035	0.025	76.89938363	-67.47223651
13020	21.691	21.434	20.997	0.019	0.019	0.024	76.86839771	-67.47400933
20338	99	26.224	25.416	99	99	0.017	76.90651483	-67.47182232
11835	99	26.162	25.135	99	99	0.031	76.86026661	-67.47447202
10560	25.397	24.832	24.004	99	0.084	99	76.85167193	-67.47496287
4977	24.695	99	22.994	0.01	99	99	76.80631232	-67.4775443
28353	22.827	22.456	21.873	0.082	0.012	0.005	76.9342901	-67.47021847
8367	26.702	25.606	24.396	99	0.003	0.001	76.83446452	-67.47593905
5516	22.743	22.086	21.171	0.018	0.013	0.002	76.81099038	-67.47726983
11414	24.02	23.554	22.839	0.031	0.017	0.016	76.8573803	-67.47462483
12955	26.484	25.15	24.179	99	0.125	0.013	76.86790482	-67.47401918
7342	25.221	24.459	23.177	99	0.018	0.042	76.82685496	-67.47636115
3414	25.4	24.759	23.766	0.065	0.062	0.03	76.7915206	-67.4783668
13085	22.745	22.296	21.686	99	0.024	0.022	76.868694	-67.47397103
12421	23.83	23.328	22.591	0.028	0.016	0.067	76.86432639	-67.47421949
26547	25.82	25.167	23.767	0.084	99	0.275	76.92840641	-67.47054197
13129	23.972	23.156	21.248	99	99	99	76.86894763	-67.47395363
14506	99	25.489	24.19	99	99	99	76.87751778	-67.47345889
33493	25.255	24.378	23.511	0.023	0.082	0.004	76.95152123	-67.46920303
4266	21.307	20.957	20.421	0.011	0.016	0.018	76.79959613	-67.47789886
24155	25.198	24.667	23.704	0.008	0.019	0.016	76.92046968	-67.47099018
12654	25.728	24.902	23.771	0.082	0.061	0.045	76.86580896	-67.4741247
4472	24.058	23.582	22.789	0.014	0.02	0.003	76.80151368	-67.47778789
10611	25.466	24.557	23.679	0.051	0.045	0.014	76.85192395	-67.47491145
8171	99	25.922	26.01	99	99	99	76.83297162	-67.47599108
14323	23.429	22.949	22.273	99	99	99	76.87638429	-67.47351145
33757	25.778	25.17	24.12	99	0.033	0.023	76.95245081	-67.46913512
11781	24.77	24.205	23.302	0.048	99	0.023	76.85972034	-67.47446109
12834	99	25.61	24.21	99	0.022	0.022	76.86693293	-67.47404841
35167	23.17	22.618	21.925	0.011	0.01	0.014	76.95759715	-67.46883618
4393	23.44	22.929	22.173	0.012	0.009	0.006	76.80069985	-67.47782219
9015	99	25.623	24.56	99	0.147	0.019	76.83974334	-67.47560067
19553	23.851	23.277	22.53	0.021	0.029	0.027	76.90300355	-67.47197973
24911	26.578	25.877	24.819	99	0.003	0.146	76.92301913	-67.47082856
2519	99	25.869	24.866	99	99	0.108	76.78344306	-67.47879763
3737	99	25.518	24.244	99	99	0.043	76.79454778	-67.4781673
33563	23.449	22.909	22.211	0.012	0.02	0.012	76.9516896	-67.46917273
13194	22.245	21.831	21.178	0.002	0.042	0.071	76.86929522	-67.47390694
16318	24.957	24.396	23.566	0.021	0.132	0.048	76.88769778	-67.47285182
20045	25.778	25.134	24.021	0.161	0.027	0.013	76.90505127	-67.47185545
3980	99	26.361	25.373	99	0.131	99	76.79701498	-67.47802199
5207	25.742	99	24.615	99	99	99	76.80820864	-67.47738608
17183	99	25.49	24.007	99	0.162	0.113	76.89205842	-67.47259732
3739	26.239	25.518	24.285	99	99	99	76.79456697	-67.4781561
28912	23.726	23.208	22.511	0.144	0.026	0.019	76.93583849	-67.4700754
17836	22.675	22.218	21.589	0.032	0.012	0.011	76.89521686	-67.47240379
6783	22.236	21.866	21.29	0.008	0.02	0.026	76.82222715	-67.47657308
20112	23.515	24.801	99	99	99	99	76.90530391	-67.47182225
13993	24.826	24.138	23.319	0.044	0.027	99	76.8743613	-67.47359456
