# id	f435w	f555w	f814w	f435w_err	f555w_err	f814w_err	vsini	vsini uperr	vsini loerr	ra	dec
32967	21.856	21.549	21.113	0.007	0.008	0.006	132.3763858	26.70684859	26.70684859	76.91044571	-67.46021141
33042	20.634	20.354	19.981	0.018	0.006	0.016	104.2186558	9.742950825	9.742950825	76.90891923	-67.4597764
33044	21.663	21.371	20.978	0.009	0.007	0.016	18.15132414	46.38269054	122.3099266	76.90506177	-67.45887572
33089	20.563	20.063	19.367	0.005	0.01	0.021	10.68676953	36.85880506	102.6983841	76.89287057	-67.45599552
33124	21.058	20.782	20.366	0.007	0.019	0.002	167.4733327	26.30514215	26.30514215	76.8887914	-67.45500492
33011	18.393	16.962	15.444	0.005	0.016	0.019	10.35755251	9.146181935	25.54390461	76.88606458	-67.45449657
33085	21.504	21.227	20.827	0.015	0.011	0.011	115.3271533	21.01832495	21.01832495	76.8947916	-67.45644393
33141	20.545	20.187	19.659	0.009	0.018	0.02	132.9268581	8.158823643	8.158823643	76.8922792	-67.45580501
33152	19.914	18.964	17.862	0.017	0.01	0.016	14.86860028	6.699743876	18.10691536	76.89694095	-67.45687576
33120	20.594	20.266	19.819	0.004	0.012	0.015	50.01505179	10.10955061	20.21605789	76.89833232	-67.45722975
33151	20.91	20.631	20.263	0.011	0.006	0.017	35.45951481	13.9938391	32.0572224	76.91122325	-67.46019773
33131	21.335	21.085	20.69	0.046	0.011	0.025	72.48624124	15.21761132	23.59148506	76.89533255	-67.45652087
33183	20.908	20.663	20.322	0.004	0.009	0.013	64.84032172	14.05828338	23.9439778	76.89029751	-67.45530645
33227	19.249	18.188	16.972	0.003	0.031	0.004	10.55587401	8.3407071	23.26125223	76.88807568	-67.45474612
33220	21.018	20.752	20.381	0.004	0.011	0.012	115.9175706	15.36917865	15.36917865	76.89626358	-67.45665316
33244	21.479	21.172	20.748	0.01	0.01	0.015	181.5392473	24.40587229	24.40587229	76.88308547	-67.45355898
33273	21.171	20.895	20.538	0.007	0.008	0.014	103.5504666	15.59789962	15.59789962	76.88534699	-67.45404623
33312	21.103	20.819	20.464	0.007	0.005	0.012	70.93691935	20.16963104	31.8934633	76.88895836	-67.45485297
33337	21.372	21.091	20.711	0.011	0.022	0.013	141.4920696	24.00522889	24.00522889	76.89238591	-67.45562359
33257	18.144	16.957	15.7	0.007	0.024	0.015	13.32082205	6.506503704	17.78607155	76.91259157	-67.46040346
33351	20.429	19.525	18.462	0.016	0.007	0.007	19.52723478	7.86866422	20.53292759	76.89318773	-67.4557929
33224	20.076	19.217	18.19	0.004	0.008	0.008	14.13305384	8.4774598	23.03613148	76.89169089	-67.45558885
33436	21.02	20.743	20.37	0.011	0.011	0.016	102.6026282	24.57680853	24.57680853	76.89971321	-67.45721384
33406	20.851	20.479	19.946	0.008	0.006	0.01	163.4013775	10.01328175	10.01328175	76.91143502	-67.45998111
33364	20.353	19.42	18.327	0.01	0.002	0.007	19.53373696	6.613714043	17.25733112	76.89437752	-67.4560545
33409	21.058	20.785	20.407	0.005	0.01	0.001	107.8709639	14.89369704	14.89369704	76.90693711	-67.45892932
33418	20.957	20.666	20.21	0.016	0.02	0.012	124.2409738	11.14045773	11.14045773	76.90602613	-67.45870406
33350	19.903	19.057	18.062	0.011	0.009	0.011	15.12842358	8.338477305	22.49247158	76.90132103	-67.45768495
33388	21.965	21.624	21.173	0.019	0.014	0.004	63.67162402	20.71142725	35.75967758	76.89501417	-67.45618634
33453	20.023	19.175	18.13	0.006	0.014	0.003	22.31089016	6.314546788	16.12597717	76.8880558	-67.45448855
33480	21.646	21.321	20.88	0.003	0.008	0.002	34.92411728	20.27968137	46.67404469	76.9088055	-67.45929141
33502	20.705	20.409	20.003	0.015	0.01	0.02	107.690478	20.87661298	20.87661298	76.89406733	-67.45584785
33484	20.915	20.579	20.072	0.006	0.008	0.027	71.68450187	10.95764613	17.16307031	76.91259129	-67.46016922
33479	20.496	20.176	19.747	0.003	0.014	0.011	19.75887335	17.84241425	46.47632269	76.9052567	-67.45846754
33456	21.036	20.764	20.372	0.009	0.011	0.013	175.3102369	31.10881769	31.10881769	76.90234939	-67.4578114
33475	20.616	20.318	19.927	0.007	0.003	0.012	35.65486637	17.97509658	41.1072964	76.90339897	-67.45804107
33504	20.718	20.442	20.043	0.004	0.021	0.012	52.14613826	15.36302588	30.06662821	76.89671355	-67.45646304
33532	21.878	21.532	21.074	0.01	0.005	0.014	149.6210965	30.23447576	30.23447576	76.90855266	-67.45918137
33567	19.876	18.912	17.82	0.006	0.009	0.01	16.47568421	6.507546502	17.37831388	76.89128727	-67.45513764
33572	20.004	19.686	19.229	0.004	0.005	0.01	142.4776935	13.23427853	13.23427853	76.88365108	-67.45335292
33525	20.357	19.479	18.418	0.003	0.005	0.006	13.40715542	9.833710776	26.86429055	76.89198284	-67.45533652
33543	21.021	20.679	20.2	0.011	0.009	0.007	151.1507775	18.82916028	18.82916028	76.89906304	-67.45696444
33596	21.144	20.836	20.392	0.004	0.01	0.005	152.3411986	13.82710502	13.82710502	76.90429182	-67.4581318
33551	19.641	18.803	17.81	0.005	0.006	0.006	15.52140109	6.754112093	18.16567062	76.90291793	-67.45785559
33644	21.818	21.511	21.063	0.006	0.014	0.009	107.1657529	29.92851696	29.92851696	76.89707767	-67.45639553
33653	21.861	21.5	20.99	0.011	0.014	0.008	101.7861884	24.82342874	24.82342874	76.90162764	-67.45744655
33625	20.687	20.402	20.027	0.009	0.004	0.008	123.6333941	17.04145619	17.04145619	76.88806465	-67.45432243
33595	19.961	19.113	18.106	0.007	0.006	0.001	12.73463885	8.08354082	22.191803	76.90601973	-67.45853413
33599	21.196	20.94	20.583	0.007	0.004	0.01	143.2855978	26.11920761	26.11920761	76.90545234	-67.45840023
33521	21.116	20.816	20.408	0.008	0.009	0.01	135.4606393	14.97635648	14.97635648	76.90481999	-67.45832868
33650	21.144	20.849	20.396	0.005	0.01	0.013	177.1546834	32.35217433	32.35217433	76.89531801	-67.45598159
33698	20.059	19.247	18.251	0.004	0.007	0.005	12.21746285	8.569948652	23.61578537	76.89829605	-67.4566202
33692	21.634	21.338	20.867	0.03	0.017	0.03	200.1822968	29.17849406	29.17849406	76.89672318	-67.45626195
33710	20.51	20.207	19.761	0.009	0.01	0.027	102.0320823	12.45161807	12.45161807	76.88747343	-67.45408897
33765	21.166	20.383	19.392	0.003	0.008	0.006	15.67658323	10.75261914	28.88657084	76.90663535	-67.45848573
33828	21.653	21.32	20.89	0.003	0.015	0.015	142.1226079	20.06778216	20.06778216	76.89030035	-67.45464271
33768	21.309	21.035	20.662	0.02	0.01	0.006	82.05082082	16.97464457	23.06826331	76.89176377	-67.45502509
33793	21.939	21.633	21.177	0.014	0.017	0.012	143.4975514	27.51521165	27.51521165	76.89528574	-67.45582394
33852	19.559	18.838	17.909	0.005	0.004	0.011	39.10418529	6.069616515	13.46190137	76.8847006	-67.45331286
33832	21.693	21.384	20.99	0.014	0.012	0.01	58.62755433	24.15142413	44.13549378	76.88565713	-67.45355863
33868	21.325	20.973	20.49	0.007	0.007	0.01	164.3746109	18.84917288	18.84917288	76.88955884	-67.45441299
33875	20.962	20.138	19.128	0.008	0.009	0.003	42.6647132	6.226888249	13.36729672	76.89888076	-67.45657593
33881	20	19.155	18.151	0.007	0.011	0.009	20.94628564	6.486522817	16.74219726	76.89612346	-67.45593134
33860	19.971	19.13	18.13	0.008	0.006	0.011	20.38899991	6.465358057	16.75963047	76.88910562	-67.45432132
33896	18.878	17.759	16.443	0.005	0.03	0.009	10.89678645	8.557317504	23.80700728	76.89380765	-67.45537903
33883	21.541	21.239	20.803	0.006	0.014	0.017	50.1011451	24.21926729	48.38954138	76.90609777	-67.45824924
33929	20.751	20.167	19.384	0.011	0.005	0.013	43.41852604	6.262176281	13.34863956	76.89750455	-67.4562035
33903	21.678	21.372	20.91	0.023	0.031	0.018	28.3869439	24.17208733	58.79282824	76.90836402	-67.45874963
33911	20.17	19.342	18.348	0.01	0.005	0.017	23.44338549	5.090859569	12.88563904	76.91234212	-67.45967055
33851	21.338	21.036	20.58	0.008	0.025	0.007	178.0771366	32.9304243	32.9304243	76.89772792	-67.45634306
33932	20.944	20.681	20.322	0.013	0.012	0.016	128.6044116	22.61577327	22.61577327	76.8907511	-67.45462474
33965	21.37	20.61	19.672	0.005	0.007	0.015	35.56648765	8.08137216	18.49559602	76.90666122	-67.45828703
33871	20.548	20.279	19.884	0.009	0.013	0.013	33.19811635	17.34083589	40.50884592	76.89979257	-67.45679184
33936	21.706	21.395	20.966	0.011	0.012	0.012	104.6048315	18.24672495	18.24672495	76.90123199	-67.45705562
33997	21.253	20.94	20.501	0.005	0.009	0.036	202.5466971	31.21784573	31.21784573	76.89075089	-67.45455212
34044	21.247	21.01	20.633	0.015	0.024	0.003	94.72771724	23.10035836	25.53619078	76.88826296	-67.45391409
34027	19.819	18.982	17.96	0.003	0.008	0.003	21.4873478	6.435362159	16.54050918	76.90972013	-67.45892593
34055	20.185	19.899	19.469	0.001	0.006	0.019	18.26044446	33.45423804	88.14492901	76.8961064	-67.45572354
34015	19.854	18.986	17.958	0.006	0.011	0.007	13.75666303	7.961469704	21.69394399	76.89174987	-67.4547614
34149	20.649	20.345	19.91	0.009	0.018	0.003	107.2332386	9.307384707	9.307384707	76.89312278	-67.45493496
34078	19.735	18.763	17.644	0.012	0.009	0.015	12.47691896	7.727997947	21.25556176	76.89946078	-67.45647366
34106	20.978	20.68	20.285	99	0.028	99	156.095577	14.92044919	14.92044919	76.90356987	-67.45740814
34091	19.337	18.356	17.202	0.004	0.014	0.01	15.03957499	6.137223286	16.56564526	76.89590533	-67.45563732
34090	20.666	20.301	19.775	0.002	0.008	0.049	118.7237165	18.85332823	18.85332823	76.90987521	-67.45888476
34070	20.825	20.678	20.55	0.025	0.008	0.014	34.90465887	36.48540803	83.98600966	76.90632406	-67.45808229
34105	21.364	21.063	20.644	0.008	0.014	0.012	181.2906488	18.6339614	18.6339614	76.89757114	-67.45601382
34060	21.919	21.622	21.177	0.004	0.01	0.005	152.437569	31.03226509	31.03226509	76.88991978	-67.45427716
34107	21.562	21.264	20.852	0.006	0.004	0.008	83.25288834	19.26895989	25.72294835	76.90017507	-67.45661771
34208	21.592	21.306	20.884	0.009	0.006	0.009	83.35799803	27.51780845	36.6768369	76.89803954	-67.45601272
34168	20.82	20.533	20.158	0.018	0.014	0.017	170.711256	18.11106683	18.11106683	76.89670205	-67.45573928
34166	19.764	18.782	17.65	0.007	0.009	0.005	19.43642881	5.254912723	13.72200343	76.9119807	-67.45929425
34216	20.892	20.59	20.188	0.007	0.006	0.005	144.9311805	16.04694706	16.04694706	76.90591942	-67.45783626
34215	20.791	20.543	20.19	0.007	0.012	0.012	77.0668689	20.56387939	29.99576223	76.89901611	-67.45623259
34238	20.648	20.284	19.793	0.009	0.01	0.007	161.6257455	12.3364347	12.3364347	76.91288744	-67.45942985
34224	21.565	21.281	20.878	0.01	0.006	0.003	104.80567	21.69852787	21.69852787	76.91077774	-67.45895777
34278	21.19	20.981	20.657	0.006	0.01	0.007	74.51293972	15.90914983	24.01869905	76.90537255	-67.45763978
34268	20.476	20.151	19.697	0.012	0.002	0.017	99.77241828	10.04008317	10.08578196	76.89218439	-67.45458597
34235	21.42	21.101	20.655	0.014	0.01	0.017	61.73972357	23.02993597	40.65257029	76.89014589	-67.4541445
34263	21.073	20.797	20.435	0.008	0.019	0.045	27.69037466	26.81480899	65.59418482	76.9007751	-67.45658668
34283	21.569	21.278	20.866	0.031	0.007	0.006	197.9455118	29.13179659	29.13179659	76.90155047	-67.45674591
34317	20.581	20.3	19.891	0.003	0.006	0.01	160.3588927	13.00119297	13.00119297	76.8981515	-67.45592654
34314	20.994	20.726	20.323	0.003	0.017	0.006	41.40116036	15.50672392	33.68024449	76.89651257	-67.45554684
34290	19.971	19.112	18.102	0.007	0.008	0.007	27.59603158	4.080447737	9.989259919	76.8947731	-67.45516733
34315	21.878	21.564	21.122	0.009	0.025	0.009	120.4188413	32.25441517	32.25441517	76.89326249	-67.4547898
34329	20.808	20.446	19.93	0.013	0.01	0.016	174.3949109	14.19840452	14.19840452	76.89940311	-67.4561999
34232	20.595	20.283	19.852	0.003	0.003	0.011	130.5014146	10.44035914	10.44035914	76.88921612	-67.45393181
34257	18.23	16.758	15.199	0.003	0.013	0.021	15.82791606	6.809149424	18.27195536	76.88670597	-67.45332429
34321	21.145	20.882	20.507	0.022	0.012	0.012	22.27864362	31.92085716	81.53950346	76.88864105	-67.45370777
34412	20.728	20.453	20.059	0.009	0.011	0.008	125.3564601	10.74287974	10.74287974	76.91066652	-67.45873659
34409	20.644	20.317	19.87	0.016	0.01	0.007	123.3720653	9.61758464	9.61758464	76.9119182	-67.45902855
34364	20.299	19.405	18.342	0.007	0.01	0.005	11.96311819	10.32140827	28.49470028	76.9038778	-67.45721025
34394	21.699	21.395	20.984	0.02	0.009	0.014	132.7752279	33.97432448	33.97432448	76.90713358	-67.4579362
34514	20.697	20.41	20.032	0.012	0.016	0.001	114.2376399	11.29079726	11.29079726	76.90192842	-67.45659951
34436	21.78	21.461	20.992	0.004	0.029	0.019	77.95087199	26.50499616	38.19323722	76.8979047	-67.45574262
34544	21.371	21.039	20.592	0.006	0.018	0.018	68.93622604	23.74923709	38.50405574	76.89654769	-67.45531669
34490	21.931	21.596	21.161	0.003	0.014	0.013	93.51733923	28.29371907	31.96209072	76.90326203	-67.45692875
34440	19.94	19.112	18.118	0.003	0.01	0.016	27.64878121	4.500666892	11.01324159	76.896025	-67.45530055
34438	21.128	20.829	20.437	0.007	0.006	0.009	195.8707407	15.77747729	15.77747729	76.90068901	-67.45638942
34535	20.831	20.49	20.03	0.015	0.018	0.012	148.1044954	12.48903083	12.48903083	76.89543172	-67.45506879
34579	21.054	20.723	20.234	0.005	0.01	0.005	200.2718241	14.50792291	14.50792291	76.90749433	-67.45782815
34432	21.209	20.937	20.556	0.002	0.012	0.021	126.758171	17.75770815	17.75770815	76.89019363	-67.45395468
34625	21.372	21.05	20.547	0.013	0.021	0.007	123.4787918	16.36917843	16.36917843	76.89934416	-67.45588573
34630	20.944	20.631	20.196	0.001	0.008	0.013	45.45177311	24.45926148	51.14344837	76.89603476	-67.45510868
34634	19.952	19.359	18.541	0.005	0.011	0.02	40.76930247	4.061008394	8.87173559	76.8985959	-67.45570292
34585	21.505	21.185	20.761	0.014	0.022	0.017	159.2978716	27.59201244	27.59201244	76.9136566	-67.45925402
34571	21.446	21.172	20.8	0.019	0.013	0.016	39.78477173	26.84810381	59.1813978	76.89731602	-67.45547
34582	18.782	17.633	16.203	0.007	0.03	0.008	13.02198148	7.127727398	19.52683951	76.89184427	-67.45418517
34730	22.048	21.694	21.236	0.004	0.02	0.012	84.54905916	27.95587553	36.5947671	76.91264182	-67.45886535
34728	20.935	20.625	20.142	0.009	0.016	0.01	146.2693721	11.34008347	11.34008347	76.90427632	-67.45692207
34740	22.031	21.699	21.249	0.011	0.019	0.009	71.39849437	28.82424437	45.31258012	76.89044352	-67.45369865
34769	21.269	20.97	20.553	0.012	0.008	0.009	197.935061	33.71261047	33.71261047	76.90652512	-67.45740424
34703	21.29	21.017	20.65	0.008	0.019	0.012	49.97606716	32.35446649	64.72441966	76.89691106	-67.45523988
34773	20.797	20.437	19.92	0.012	0.016	0.009	154.09468	15.4228695	15.4228695	76.90671094	-67.45744539
34699	21.914	21.585	21.133	0.011	0.02	0.028	82.13155853	24.05460113	32.65096579	76.91208337	-67.45877223
34756	20.91	20.598	20.138	0.013	0.009	0.028	143.6559803	21.45452112	21.45452112	76.89617714	-67.45501942
34743	20.789	20.485	20.089	0.007	0.015	0.014	82.46569742	16.91442096	22.84607246	76.89673382	-67.45515674
34864	20.038	19.21	18.227	0.006	0.013	0.014	27.76743236	4.054045131	9.910726913	76.89508513	-67.45464267
34799	20.391	20.167	19.893	0.016	0.008	0.01	86.03839961	14.23399531	18.20858239	76.90183331	-67.45628196
34871	20.78	20.506	20.111	0.008	0.019	0.011	44.36864087	12.66335541	26.75294886	76.90854684	-67.45776552
34863	20.927	20.684	20.289	0.045	0.018	0.012	153.8654421	14.56257094	14.56257094	76.90286806	-67.45645386
34839	21.459	21.153	20.743	0.012	0.007	0.007	229.9487491	42.68867736	42.68867736	76.90810157	-67.45769235
34795	20.834	20.572	20.234	0.012	0.01	0.024	77.21833792	22.60340972	32.90227456	76.90162076	-67.45623623
34884	20.777	20.506	20.133	0.008	0.01	0.009	74.84462337	14.91530027	22.41930018	76.90724872	-67.45745318
34922	19.333	18.385	17.275	0.006	0.015	0.003	14.63715012	6.280809656	17.00376589	76.905627	-67.45704109
35019	21.799	21.422	20.879	0.023	0.007	0.008	49.90500525	16.98333074	33.99892802	76.90502685	-67.45680474
34957	20.086	19.259	18.266	0.004	0.008	0.004	39.77373987	7.209612724	15.89377295	76.8893976	-67.45322924
34984	21.086	20.769	20.317	0.007	0.015	0.017	142.8688512	26.62902655	26.62902655	76.89436402	-67.45435762
34934	21.411	20.635	19.67	0.017	0.013	0.008	45.66948297	9.554816798	19.93717953	76.89356823	-67.45423113
34986	21.621	21.309	20.905	0.021	0.011	99	108.9680343	23.90732981	23.90732981	76.89908128	-67.45545503
35076	21.738	21.412	20.986	0.018	0.003	0.01	169.2295951	25.91447516	25.91447516	76.90694932	-67.45717286
35032	21.686	21.296	20.863	0.012	0.009	0.018	50.00139281	14.10670344	28.21301392	76.89255275	-67.45388823
35025	21.737	21.437	21.003	0.008	0.011	0.018	12.45030476	58.58797903	161.1751732	76.90617249	-67.45706346
35115	20.997	20.717	20.338	0.014	0.007	0.016	54.56375894	18.60707549	35.51578684	76.90154007	-67.45588137
35030	20.774	20.42	19.873	0.013	0.01	0.015	164.5763428	14.52819366	14.52819366	76.91061688	-67.45808996
35067	21.618	21.255	20.859	0.007	0.009	0.017	83.23107456	13.52953336	18.06704808	76.89205651	-67.4537213
35141	20.945	20.703	20.322	0.006	0.02	0.01	57.07473163	14.38806464	26.74029537	76.90316053	-67.45623428
35154	21.545	21.246	20.816	0.003	0.005	0.008	139.9472065	23.31081036	23.31081036	76.89970539	-67.45540628
35132	20.909	20.661	20.277	0.005	0.016	0.008	95.63140642	19.48549956	21.18798413	76.91071326	-67.45800111
35180	21.148	20.852	20.425	0.009	0.007	0.013	139.3397631	26.87336988	26.87336988	76.89401355	-67.45405519
35093	20.555	20.207	19.775	0.008	0.022	0.006	49.87840758	15.63457165	31.30716421	76.89050401	-67.45333269
35194	19.296	18.542	17.626	0.006	0.011	0.017	34.83790535	3.164452069	7.288498574	76.90499781	-67.45659619
35147	21.144	20.808	20.36	0.003	0.01	0.014	185.170593	28.0104094	28.0104094	76.90666063	-67.45703562
35289	19.975	19.124	18.108	0.001	0.01	0.009	22.40710295	6.95855759	17.75725044	76.89232576	-67.45354312
35285	21.227	20.985	20.625	0.009	0.018	0.054	36.72139313	21.06756361	47.73008512	76.90073689	-67.45550318
35297	21.003	20.672	20.195	0.008	0.011	0.01	177.1354679	16.84475686	16.84475686	76.90313562	-67.45603995
35298	20.274	19.968	19.521	0.005	0.015	0.007	106.1672508	11.5030349	11.5030349	76.89917103	-67.45511085
35197	19.915	19.065	18.061	0.008	0.011	0.011	14.64580964	7.948400957	21.51698752	76.89915106	-67.45523569
35292	21.682	21.361	20.926	0.007	0.009	0.009	172.1138273	28.53590157	28.53590157	76.90035551	-67.45540697
35225	20.793	20.526	20.181	0.006	0.026	0.01	60.6126366	29.10332209	52.02938455	76.90666479	-67.45694907
35290	21.536	21.226	20.832	0.009	0.013	0.01	118.9174549	19.33908757	19.33908757	76.90719078	-67.45699947
35296	20.84	20.579	20.196	0.007	0.003	0.013	150.572907	22.5221531	22.5221531	76.91038935	-67.45772798
35352	21.041	20.217	19.197	0.009	0.011	0.006	21.22789951	14.13896132	36.41407496	76.89219635	-67.45344199
35337	19.855	19.005	17.997	0.008	0.005	0.016	30.24127187	3.924610868	9.40012812	76.90183903	-67.45569991
35077	21.113	20.902	20.7	0.008	0.007	0.006	53.38597449	24.70806483	47.74291212	76.90910323	-67.45767258
35323	21.298	20.986	20.514	0.006	0.006	0.025	165.2125562	14.77231309	14.77231309	76.90279789	-67.45593301
35412	19.89	19.026	18.014	0.003	0.007	0.007	13.06540912	8.299582106	22.7299976	76.8972022	-67.45454156
35005	20.703	20.35	19.873	0.005	0.011	0.011	111.3519283	22.01687977	22.01687977	76.89362582	-67.4541632
35468	20.708	20.445	20.087	0.013	0.01	0.016	64.83532	16.01159477	27.2724469	76.89929227	-67.45495117
35356	20.985	20.713	20.323	0.005	0.008	0.021	145.0282316	28.05493729	28.05493729	76.89737817	-67.45464668
35364	21.741	21.406	20.974	0.012	0.01	0.007	53.84564711	22.63048458	43.52039201	76.89621602	-67.4543674
35548	21.309	21.043	20.663	0.01	0.012	0.005	112.355104	19.67969673	19.67969673	76.90995483	-67.45734787
35450	21.719	21.417	21.047	0.008	0.003	0.01	35.05046828	33.00688513	75.88251979	76.89979746	-67.4550851
35568	20.015	19.953	19.977	0.013	0.009	99	118.6254036	14.30541686	14.30541686	76.89975043	-67.45495511
35560	20.649	20.379	19.994	0.004	0.011	0.016	89.15337799	11.77237817	14.3261889	76.89356819	-67.45352162
35550	22.328	21.934	21.44	0.001	0.008	0.01	54.33726386	33.38172139	63.86773611	76.90490551	-67.4561717
35511	20.51	20.177	19.733	0.012	0.014	0.03	114.4425327	7.868078669	7.868078669	76.90657873	-67.45660664
35631	21.434	21.131	20.751	0.002	0.011	0.008	17.8894194	30.10409989	79.54140229	76.90918269	-67.45705324
35600	20.769	20.467	20.022	0.026	0.012	0.012	175.085401	20.39084435	20.39084435	76.8963296	-67.45411606
35634	21.319	21.042	20.639	0.003	0.011	0.018	193.7134566	19.7518732	19.7518732	76.9086084	-67.45691574
35524	21.342	21.014	20.558	0.005	0.005	0.017	176.4556693	30.84812476	30.84812476	76.89517317	-67.45393522
35590	22.086	21.693	21.112	0.01	0.012	0.038	16.24203556	60.10276612	160.7844731	76.89798732	-67.45451515
35765	20.788	20.436	19.926	0.014	0.007	0.032	116.4088804	7.888036064	7.888036064	76.90422364	-67.45573372
35790	20.864	20.622	20.27	0.01	0.012	0.006	76.39706426	17.98908507	26.48098945	76.89511798	-67.45358969
35751	21.426	21.155	20.758	0.008	0.019	0.004	89.21109347	14.25700356	17.33335314	76.90693696	-67.45638539
35714	20.674	20.354	19.895	0.014	0.009	0.01	119.2819153	16.43511236	16.43511236	76.90177364	-67.45522461
35800	20.875	20.61	20.239	0.007	0.007	0.005	132.4998142	13.54453029	13.54453029	76.89723076	-67.45407187
35856	21.707	21.351	20.829	0.022	0.02	0.013	73.37401811	20.02027914	30.68147093	76.90289153	-67.45531765
35665	18.453	17.143	15.694	0.007	0.028	0.02	14.66008217	6.365211636	17.2293444	76.90617455	-67.45630909
35808	20.762	19.931	18.931	0.012	0.009	0.018	25.91724558	6.957291198	17.2655971	76.9024389	-67.45526924
35829	20.999	20.707	20.345	0.023	0.008	0.026	28.2865061	23.90332051	58.18713309	76.91296755	-67.45769604
35784	20.485	20.191	19.791	0.01	0.004	0.012	111.5499185	8.666407066	8.666407066	76.9051783	-67.45593523
35974	20.768	20.535	20.197	0.007	0.009	0.007	24.37860108	38.9211258	97.78652541	76.89845456	-67.4541533
35863	21.439	21.129	20.695	0.002	0.011	0.008	199.778541	19.89026591	19.89026591	76.90928247	-67.45679512
35881	20.128	19.268	18.251	0.009	0.002	0.014	23.51321487	6.485251345	16.40597187	76.89489822	-67.45342957
35995	20.974	20.69	20.235	0.008	0.013	0.011	171.0664271	14.90735047	14.90735047	76.90373499	-67.45535059
35950	20.903	20.595	20.206	0.009	0.009	0.015	30.26587421	21.89819135	52.43921595	76.89591068	-67.45358944
35996	20.793	20.524	20.143	0.004	0.007	0.007	140.3360585	11.45514661	11.45514661	76.90430696	-67.45548011
35953	21.3	21.009	20.606	0.006	0.009	0.014	174.2940168	28.45450115	28.45450115	76.89977029	-67.45448258
36013	21.161	20.889	20.555	0.01	0.009	0.003	62.69644716	14.31153913	24.98896425	76.90824307	-67.45637047
36127	19.603	18.772	17.774	0.004	0.005	0.001	25.96325366	4.346871641	10.7834363	76.91111876	-67.45690719
36009	20.89	20.52	19.983	0.004	0.004	0.004	153.3478239	12.16962788	12.16962788	76.90991593	-67.4567657
36167	21.332	21.014	20.564	0.013	0.003	0.005	160.5550354	15.97287612	15.97287612	76.90876751	-67.45631385
36147	20.541	20.279	19.877	0.006	0.013	0.009	97.21830291	10.74549882	11.34331328	76.90206179	-67.45477281
36137	21.277	20.837	20.209	0.011	0.015	0.005	27.30968747	27.83498758	68.3016665	76.90329011	-67.45507417
36324	21.526	21.246	20.833	0.013	0.01	0.006	177.7180225	41.53261329	41.53261329	76.90632602	-67.45557773
36307	20.996	20.648	20.161	0.005	0.009	0.005	182.6544216	17.52991683	17.52991683	76.90392997	-67.45503306
36132	21.367	21.03	20.586	0.003	0.009	0.004	236.0288818	29.23867126	29.23867126	76.89599125	-67.45338427
36291	21.688	21.388	20.969	0.003	0.01	0.009	164.4385473	24.46674614	24.46674614	76.90200389	-67.45460763
36374	20.69	20.44	20.102	0.006	0.014	0.011	122.2701048	11.21958649	11.21958649	76.90567552	-67.45536018
36313	21.527	21.203	20.745	0.004	0.006	0.006	68.93887965	15.93327187	25.83137737	76.90262367	-67.45472595
36325	20.17	19.304	18.267	0.005	0.007	0.012	17.45376179	7.674971864	20.34577298	76.89782692	-67.45359895
36338	21.357	21.071	20.63	0.022	0.017	0.01	166.9881501	22.74361988	22.74361988	76.90420716	-67.4550594
36079	21.467	21.198	20.792	0.009	0.011	0.007	85.81449246	26.04060094	33.42858376	76.90364721	-67.45523217
36357	19.173	18.09	16.744	0.002	0.065	0.013	12.33827986	7.924425486	21.81780087	76.89701019	-67.4533669
36335	21.516	21.232	20.814	0.026	0.027	0.01	111.2757356	23.48532211	23.48532211	76.90005086	-67.45409819
36336	19.815	19.01	17.994	99	0.007	0.009	27.61807643	4.916029283	12.0326624	76.900864	-67.4542875
36453	21.748	21.44	20.992	0.004	0.028	0.012	239.5258959	28.03560327	28.03560327	76.90337368	-67.4547121
36559	21.452	21.121	20.676	0.003	0.005	0.015	18.5777259	33.72636673	88.64791626	76.90596599	-67.45517786
36548	21.105	20.83	20.448	0.013	0.011	0.009	170.7518054	13.85659361	13.85659361	76.90657577	-67.45533134
36553	20.385	19.494	18.423	0.009	0.009	0.013	24.73103641	4.951856485	12.40627859	76.90239096	-67.45435403
36497	21.481	21.176	20.843	0.005	0.022	99	65.69845007	22.51107079	37.95436316	76.90493429	-67.45500704
36641	19.883	19.022	18.006	0.006	0.01	0.019	22.62579143	5.103769578	13.00177221	76.90152934	-67.45403404
36586	20.527	20.192	19.701	0.021	0.014	0.023	156.6362166	14.0063229	14.0063229	76.90869515	-67.45577365
36590	21.261	20.994	20.596	0.009	0.019	0.012	21.17830046	48.16596769	124.0964364	76.90885458	-67.45580741
36754	20.769	20.48	20.09	0.013	0.012	0.021	72.30011256	10.93230791	16.98878188	76.9077516	-67.45534027
36902	21.819	21.509	21.057	0.003	0.013	0.008	132.6644158	26.74025046	26.74025046	76.90959	-67.4555767
36891	19.871	18.984	17.955	0.005	0.009	0.016	26.49978077	4.873399721	12.03731868	76.90201981	-67.45382678
36856	21.435	21.159	20.696	0.023	0.032	0.012	142.2943057	17.87084775	17.87084775	76.90354737	-67.45423552
36678	21.502	21.205	20.768	0.015	0.012	0.002	138.8195024	24.49180953	24.49180953	76.90831651	-67.45556217
36860	20.795	20.528	20.139	0.007	0.022	0.008	53.60926252	13.54245223	26.10733916	76.90265085	-67.45401998
